dt,Head.x,Head.y,Head.z,LeftHand.x,LeftHand.y,LeftHand.z,RightHand.x,RightHand.y,RightHand.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,Waist.x,Waist.y,Waist.z,LeftKnee.x,LeftKnee.y,LeftKnee.z,RightKnee.x,RightKnee.y,RightKnee.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,RightFoot.x,RightFoot.y,RightFoot.z
0.0114646,0,0,0,-0.3473336,0.9713609,0.1639551,0.1886867,0.9812237,0.2509051,0.1589043,1.016632,0.09187495,-0.05488485,0.5771844,-0.07372302,-0.2256222,0.9538547,0.05268581,-0.2114592,0.4463863,0.1624184,0.06843734,0.4487369,0.1946457,-0.2218448,0.0472393,-0.01281146,0.1308779,0.04578328,0.04077549
0.0108667,0,0,0,-0.347573,0.9657526,0.1642034,0.188843,0.9755399,0.2513327,0.1594309,1.010563,0.09256148,-0.05508971,0.5724509,-0.07299959,-0.2253475,0.9474617,0.05333447,-0.212177,0.4466503,0.1637568,0.06810868,0.4470035,0.1959765,-0.2223222,0.04924667,-0.0126963,0.1306905,0.04588163,0.04070836
0.0110733,0,0,0,-0.3481192,0.9604884,0.1644218,0.1892509,0.9701216,0.2518687,0.1599528,1.004885,0.09362869,-0.05534315,0.5678335,-0.07233634,-0.2245255,0.940332,0.05430299,-0.2119089,0.4449936,0.1654066,0.06768703,0.4453795,0.1972235,-0.2217585,0.04935169,-0.01252124,0.1306821,0.04591358,0.04068821
0.0111706,0,0,0,-0.34813,0.9549375,0.1649391,0.1893051,0.96437,0.252489,0.1599161,0.999646,0.09460821,-0.05572766,0.5634561,-0.07161247,-0.2241651,0.9341062,0.05496894,-0.2114488,0.4432616,0.1668578,0.0673995,0.4439609,0.1983949,-0.2213254,0.04937017,-0.0122576,0.1305878,0.04572392,0.0407632
0.0109845,0,0,0,-0.348324,0.9495296,0.1652283,0.1897377,0.9590912,0.25309,0.160369,0.9941645,0.09560702,-0.05621022,0.5591325,-0.07095204,-0.2242135,0.928656,0.05550405,-0.2107744,0.4418907,0.168018,0.06698602,0.442297,0.199654,-0.2207447,0.04949951,-0.01213494,0.1305417,0.04575276,0.04078313
0.011297,0,0,0,-0.3485476,0.9443105,0.1654574,0.1896908,0.9534641,0.2536545,0.1595438,0.9869887,0.09601769,-0.05675042,0.5548466,-0.07034066,-0.2237756,0.9224787,0.05604801,-0.2101232,0.4404562,0.1694026,0.06659263,0.440625,0.2007828,-0.2205195,0.04955566,-0.01196742,0.1305501,0.04586101,0.04082085
0.0126551,0,0,0,-0.3485558,0.9393129,0.1655927,0.1901137,0.9482535,0.254287,0.1595839,0.9815114,0.09673589,-0.05723786,0.5506994,-0.06974084,-0.2231139,0.9165697,0.05652552,-0.2097118,0.4387658,0.1707135,0.06610793,0.4391775,0.2018575,-0.2203718,0.04956567,-0.01188985,0.1304569,0.04588783,0.04091903
0.0096102,0,0,0,-0.3486885,0.9343934,0.165886,0.190427,0.9432592,0.2549793,0.1600267,0.9761671,0.09758295,-0.0577051,0.5465825,-0.06913216,-0.2224801,0.9104365,0.05694627,-0.2092358,0.4372177,0.1720658,0.06585544,0.4375522,0.202821,-0.2202948,0.04958045,-0.01179858,0.1302835,0.04591691,0.04092109
0.0108667,0,0,0,-0.3487395,0.9295613,0.1665176,0.1905337,0.9380389,0.2554498,0.1604472,0.9709857,0.09841777,-0.05816418,0.5427777,-0.06848356,-0.2221968,0.9048889,0.05731748,-0.2088558,0.4358071,0.1733035,0.06580651,0.4360563,0.203874,-0.2201507,0.04951656,-0.01168388,0.1301358,0.045941,0.04091777
0.0112054,0,0,0,-0.3488478,0.924789,0.1668781,0.1908854,0.9332922,0.2559182,0.1600011,0.9660113,0.09874394,-0.05852032,0.5394084,-0.06789805,-0.221815,0.8992766,0.0580289,-0.2089322,0.4344933,0.1744396,0.06569058,0.4352016,0.2047611,-0.2198022,0.04960537,-0.01150794,0.1300969,0.04595184,0.04095682
0.0111679,0,0,0,-0.3485947,0.9197626,0.1672339,0.1911513,0.928272,0.2563379,0.1599054,0.9597793,0.09886249,-0.05890077,0.5358481,-0.06732357,-0.2214842,0.8941738,0.05831527,-0.2088587,0.4325553,0.1756769,0.0656628,0.4338224,0.2057829,-0.2196494,0.04961073,-0.01136666,0.1301453,0.04611635,0.04096721
0.0112014,0,0,0,-0.348606,0.915512,0.1675642,0.1913534,0.9239509,0.2567225,0.1602923,0.9553685,0.09939378,-0.05934542,0.5327201,-0.06674234,-0.2214041,0.8894788,0.05879997,-0.2091367,0.4315757,0.1764504,0.06567657,0.432397,0.2069333,-0.2193525,0.04954815,-0.01113065,0.1300567,0.04616177,0.04103083
0.0110049,0,0,0,-0.3486679,0.9118154,0.1677699,0.1916395,0.9192438,0.2571398,0.1609401,0.9506774,0.09969211,-0.05990946,0.5298738,-0.06613342,-0.2210524,0.8850438,0.05904135,-0.2098411,0.4305027,0.1772047,0.06574726,0.4306227,0.2084885,-0.2194202,0.04953063,-0.01110437,0.1299973,0.04616106,0.04112815
0.0110085,0,0,0,-0.3488809,0.9078476,0.1681498,0.1917877,0.9152649,0.2574914,0.161365,0.9466213,0.1000914,-0.06050903,0.5271583,-0.06567156,-0.2210318,0.8804942,0.05936815,-0.2102194,0.4295939,0.1778219,0.06592453,0.4293329,0.2094413,-0.21921,0.04953837,-0.01098935,0.1298328,0.04619992,0.0411761
0.0111055,0,0,0,-0.3488339,0.90469,0.1683683,0.1917502,0.9111665,0.2578437,0.1615562,0.9421793,0.1001484,-0.06107032,0.5244955,-0.06514596,-0.2208073,0.8762664,0.05952344,-0.2107715,0.4286517,0.1784022,0.06578439,0.4282465,0.2101368,-0.2191852,0.04949415,-0.0109144,0.1297166,0.04620957,0.04119543
0.0110055,0,0,0,-0.3488172,0.9005615,0.1686149,0.1919109,0.907423,0.2580776,0.1619204,0.9382719,0.1004896,-0.06162661,0.5218896,-0.06468733,-0.2206654,0.8723032,0.05959749,-0.2112474,0.4277817,0.1789991,0.06565577,0.4268124,0.2110533,-0.2189077,0.04951489,-0.01082111,0.1296747,0.04636073,0.04129158
0.0111996,0,0,0,-0.3486971,0.8979923,0.1687116,0.1918103,0.9043014,0.2578834,0.1611181,0.9342749,0.1008008,-0.06210256,0.5197026,-0.06430039,-0.2205589,0.8686381,0.05957088,-0.2117842,0.427084,0.1794039,0.06520182,0.4257284,0.2118319,-0.2187594,0.04953897,-0.01075647,0.1294821,0.04640388,0.0413845
0.0112008,0,0,0,-0.3485292,0.894631,0.1685405,0.1920337,0.9012157,0.2580178,0.1582207,0.9263551,0.1002332,-0.062626,0.5178385,-0.06401569,-0.2204993,0.8653516,0.05947012,-0.2122177,0.4262522,0.1796632,0.06460744,0.4245125,0.212522,-0.2184675,0.04952729,-0.01069722,0.1295137,0.04664838,0.04143701
0.0108285,0,0,0,-0.3485436,0.8925713,0.1684136,0.1921194,0.8986167,0.2577325,0.1584103,0.9232707,0.1006173,-0.06308496,0.5162222,-0.06375923,-0.2202699,0.8631909,0.06006031,-0.2126913,0.4256512,0.1799945,0.06395131,0.4236587,0.213,-0.218433,0.04954505,-0.01066721,0.129306,0.04669499,0.04147137
0.0116281,0,0,0,-0.3485011,0.8901373,0.1683664,0.192338,0.8960119,0.2577083,0.1584417,0.920904,0.1008454,-0.06356585,0.5146092,-0.06351887,-0.2201287,0.8603322,0.05986094,-0.2128796,0.4250594,0.180215,0.06327963,0.4226842,0.2133403,-0.2182858,0.04951894,-0.01058849,0.1291699,0.04686332,0.04144821
0.010691,0,0,0,-0.3483934,0.88851,0.1682525,0.1923189,0.8944033,0.2574085,0.1585657,0.9185131,0.1011594,-0.06402522,0.5135952,-0.06338719,-0.2201377,0.8573892,0.05967959,-0.2133076,0.4243582,0.1800041,0.06273687,0.4220972,0.2137674,-0.2182723,0.04950762,-0.01057682,0.1285166,0.04585314,0.0412843
0.0112797,0,0,0,-0.3482451,0.8870776,0.1680759,0.1924,0.8920734,0.2573897,0.1586981,0.9160935,0.1008695,-0.06449389,0.5128081,-0.06330934,-0.2199961,0.8554081,0.05922877,-0.2137406,0.4240062,0.1801653,0.06227535,0.4213655,0.214101,-0.2181357,0.04951501,-0.01051755,0.1283001,0.04587162,0.04126905
0.0111055,0,0,0,-0.3482422,0.8856255,0.1678897,0.1924254,0.8908365,0.2573134,0.1588317,0.914695,0.1008787,-0.0649668,0.5123559,-0.06328438,-0.2203258,0.8538587,0.05893407,-0.2142976,0.4237804,0.1801114,0.06186348,0.4207795,0.2144164,-0.2182495,0.04948163,-0.0104746,0.1279783,0.04557419,0.04126254
0.0110207,0,0,0,-0.3481413,0.8852562,0.1673807,0.1925344,0.889711,0.2571721,0.1586339,0.9132733,0.1007528,-0.06533837,0.5121392,-0.06327174,-0.2202379,0.8523492,0.05846784,-0.2150242,0.4236113,0.1802888,0.06159568,0.4202046,0.2146694,-0.2182456,0.04947591,-0.01046591,0.1281108,0.04524779,0.04132987
0.0109083,0,0,0,-0.3483356,0.8843525,0.1670624,0.1925701,0.888494,0.2569401,0.1587258,0.9119139,0.1007005,-0.06572628,0.5120314,-0.06330619,-0.2211961,0.8522623,0.05795105,-0.2155641,0.4237646,0.1800576,0.06119257,0.4196944,0.2147389,-0.2184799,0.04952776,-0.01050201,0.1277812,0.04504013,0.04136261
0.0134258,0,0,0,-0.3483614,0.8842992,0.1663947,0.1925153,0.888806,0.2567835,0.1564773,0.9077446,0.09985712,-0.06603611,0.5124207,-0.06346619,-0.2211686,0.8515019,0.05733458,-0.2162263,0.4236434,0.1798018,0.06082302,0.4194698,0.2146093,-0.2185416,0.04952836,-0.01052334,0.1276649,0.04494786,0.04137269
0.0089473,0,0,0,-0.3486302,0.8850849,0.1655994,0.1926443,0.8886476,0.2567292,0.1565219,0.9069997,0.09970771,-0.06641811,0.5131353,-0.06375519,-0.2217535,0.8519447,0.0568301,-0.2167046,0.4236456,0.1794296,0.06062466,0.419363,0.2145386,-0.2186952,0.04950035,-0.01053147,0.1275913,0.04486179,0.04148456
0.0111029,0,0,0,-0.3487328,0.8853569,0.1648779,0.1925293,0.8892814,0.2566332,0.1561527,0.9073424,0.09886419,-0.0667451,0.5141118,-0.06406375,-0.2223859,0.8526098,0.05632206,-0.2170824,0.4238808,0.17901,0.06042355,0.419481,0.2142131,-0.2188558,0.04936635,-0.01060887,0.1275589,0.0448221,0.0414847
0.0115254,0,0,0,-0.3490245,0.8866006,0.1637495,0.1923928,0.8898138,0.2564894,0.1565029,0.9083829,0.09826242,-0.06710875,0.515419,-0.0643969,-0.2224832,0.8529067,0.05558405,-0.2174923,0.424057,0.1784112,0.06026191,0.4197555,0.2137491,-0.2189071,0.04936266,-0.01062849,0.127538,0.04475939,0.04140087
0.0106042,0,0,0,-0.3491457,0.8875248,0.1629673,0.1920707,0.8917894,0.2562666,0.1564755,0.9091665,0.09783475,-0.06746072,0.5167512,-0.06473079,-0.2219231,0.8531771,0.05505145,-0.2175868,0.4245309,0.1778466,0.0601564,0.4200333,0.2134226,-0.2190001,0.04924476,-0.01071951,0.127626,0.04488635,0.04135914
0.0112217,0,0,0,-0.34945,0.8892995,0.1619655,0.1919143,0.8934563,0.2557863,0.1567577,0.9106387,0.0974715,-0.06788063,0.51872,-0.06515213,-0.2219824,0.8541378,0.05426034,-0.2175787,0.4250764,0.1773123,0.0599795,0.4205009,0.2130261,-0.219064,0.0492276,-0.01075689,0.1276539,0.04485178,0.04126375
0.0111115,0,0,0,-0.3495132,0.8909111,0.1610103,0.191614,0.8951886,0.2554144,0.1567135,0.9121912,0.09695569,-0.06833446,0.5210204,-0.0657437,-0.22162,0.854933,0.053956,-0.217602,0.4256508,0.1766737,0.05966741,0.4207823,0.2125618,-0.2191224,0.04917467,-0.01074927,0.1275607,0.04462111,0.04119347
0.0122951,0,0,0,-0.3499506,0.8934287,0.1600274,0.1910539,0.8976192,0.2549318,0.1561021,0.9143409,0.09636353,-0.06870586,0.5236844,-0.06619679,-0.2216932,0.8566576,0.05313636,-0.2174128,0.4266771,0.1758839,0.05962652,0.4213451,0.2120011,-0.2191473,0.04915619,-0.0108223,0.1275973,0.04459167,0.04110973
0.0097106,0,0,0,-0.3501512,0.8958995,0.1590565,0.1904671,0.9006496,0.2544011,0.1560406,0.9167812,0.09583683,-0.06906456,0.526415,-0.06665818,-0.2211825,0.8580217,0.05239064,-0.2172398,0.4273996,0.1752359,0.05953151,0.4222935,0.2112584,-0.2192234,0.04909921,-0.01093824,0.127716,0.04464459,0.04104233
0.0113557,0,0,0,-0.3506026,0.8991513,0.1580803,0.1896655,0.9038641,0.2538599,0.1596745,0.9232537,0.08014379,-0.06938571,0.5298584,-0.06712638,-0.2213076,0.860256,0.05151488,-0.2168629,0.4283028,0.1744604,0.05925286,0.4234909,0.2102842,-0.2192791,0.04907775,-0.01102269,0.1277657,0.04461169,0.04105268
0.011255,0,0,0,-0.3512142,0.9027278,0.1571557,0.1890547,0.9072183,0.2533419,0.1592004,0.926395,0.07957051,-0.06971037,0.5337038,-0.06761656,-0.2220687,0.8648415,0.0503823,-0.2163876,0.42928,0.1736913,0.05909944,0.4245557,0.2094499,-0.2193617,0.04904032,-0.01105919,0.1278451,0.04457557,0.04092961
0.0108682,0,0,0,-0.3516666,0.9063582,0.156333,0.1883058,0.9115555,0.252665,0.1589711,0.930226,0.07872687,-0.07005304,0.5378035,-0.06820772,-0.2225077,0.8684858,0.04970893,-0.2158117,0.4303011,0.1728286,0.05909675,0.4256593,0.208785,-0.2192948,0.04895616,-0.01113349,0.1279455,0.04455042,0.04086613
0.0113526,0,0,0,-0.3523628,0.9117876,0.1557063,0.1877796,0.9164755,0.2520118,0.1587039,0.934197,0.07789748,-0.07040536,0.5424007,-0.06869113,-0.2226901,0.872671,0.04863937,-0.2153547,0.4314792,0.1719126,0.05904198,0.4269079,0.2080352,-0.2193339,0.04891884,-0.01118936,0.1281145,0.04452884,0.0408145
0.0108918,0,0,0,-0.3527954,0.9163774,0.154858,0.1871938,0.9218773,0.2512217,0.1585962,0.9388884,0.07663684,-0.0708304,0.546927,-0.06911916,-0.2224619,0.8779035,0.04742727,-0.2151733,0.4324706,0.1710776,0.05918813,0.4282721,0.2072873,-0.2190378,0.04878652,-0.01117334,0.1284934,0.04488695,0.04078615
0.0110186,0,0,0,-0.353294,0.9222701,0.1543854,0.1864548,0.9274889,0.2503649,0.1587796,0.9449281,0.07522073,-0.07143825,0.5521833,-0.06949976,-0.2224475,0.8831149,0.046139,-0.214837,0.4338242,0.1701229,0.05928785,0.4296336,0.2064928,-0.2190514,0.04876709,-0.0112547,0.1284907,0.04491627,0.04089353
0.0114213,0,0,0,-0.3539547,0.9282653,0.1536417,0.1858575,0.9332423,0.24949,0.1582187,0.9512793,0.07386953,-0.0722397,0.557817,-0.06985517,-0.2221652,0.8887108,0.04510666,-0.2144631,0.4352092,0.1690688,0.05948949,0.431052,0.2057279,-0.2188004,0.04861689,-0.01132103,0.1288208,0.04519427,0.04079496
0.0107465,0,0,0,-0.3542334,0.9361835,0.153333,0.1852098,0.9400076,0.248344,0.1584181,0.9579074,0.07255544,-0.07313031,0.563822,-0.07034967,-0.2219903,0.8951057,0.043874,-0.2140784,0.4371787,0.1678106,0.05939555,0.4327055,0.2049506,-0.2187619,0.04859161,-0.01133759,0.1290796,0.045277,0.04071523
0.0113516,0,0,0,-0.3547241,0.9431381,0.1528195,0.1845205,0.9471878,0.2471759,0.1584577,0.9644246,0.07118902,-0.07410026,0.5703731,-0.07077663,-0.2227044,0.9031733,0.04300553,-0.2136011,0.4386437,0.1668449,0.05933321,0.4344403,0.2040792,-0.2189203,0.04873252,-0.01149223,0.1294451,0.04540455,0.04067184
0.0126639,0,0,0,-0.3547732,0.9524062,0.1522551,0.1838865,0.9548612,0.2458577,0.1585968,0.971618,0.06971582,-0.07501429,0.5767845,-0.07119521,-0.2228001,0.9108657,0.04202838,-0.2131362,0.4401804,0.1657692,0.05872416,0.4361179,0.2032414,-0.2189567,0.04868937,-0.01152109,0.1296301,0.04552424,0.04069264
0.0094365,0,0,0,-0.3546644,0.9616064,0.151562,0.1831641,0.9623142,0.2445617,0.1587432,0.9793365,0.0682053,-0.07600623,0.5840777,-0.07168822,-0.2226029,0.9183432,0.04097287,-0.2124337,0.4417135,0.1647763,0.05811173,0.4379386,0.2021645,-0.2189289,0.04876137,-0.01141153,0.1297408,0.04556477,0.04071625
0.0109968,0,0,0,-0.3547029,0.9697084,0.15084,0.1825566,0.9707757,0.2430226,0.1588171,0.987246,0.06686968,-0.07696116,0.5917825,-0.07242647,-0.2236903,0.9286937,0.03955497,-0.211798,0.4433342,0.1637855,0.0574078,0.4398055,0.2008161,-0.2190242,0.04871845,-0.01133031,0.129798,0.04566538,0.04072561
0.0113742,0,0,0,-0.3541859,0.9801444,0.1495542,0.1819348,0.9795218,0.2413575,0.1584142,0.9959014,0.06542081,-0.07784939,0.5998189,-0.07321171,-0.2236382,0.9375303,0.03837204,-0.2109197,0.445044,0.1626476,0.05673742,0.4416981,0.1994255,-0.2190937,0.04867697,-0.01131865,0.1299236,0.04565108,0.04069512
0.010913,0,0,0,-0.3536471,0.9891878,0.1486929,0.1813776,0.9881587,0.2398157,0.1588964,1.004567,0.06484331,-0.07868958,0.6078234,-0.07399397,-0.2229331,0.9458339,0.03744232,-0.2099326,0.4468256,0.1612181,0.05593789,0.4437213,0.1979391,-0.2192895,0.04869366,-0.01147408,0.1299877,0.04572392,0.04066373
0.0110554,0,0,0,-0.3526531,1.000441,0.1470097,0.1811423,0.9980322,0.2382906,0.1593265,1.013282,0.06311537,-0.0794186,0.6165047,-0.07485246,-0.2229428,0.9557992,0.03622018,-0.2090919,0.4486272,0.1598648,0.05535662,0.4458483,0.1963599,-0.2193639,0.04866827,-0.01154167,0.1300307,0.04580665,0.04043011
0.0112369,0,0,0,-0.3516408,1.010138,0.1457106,0.1809363,1.007906,0.2367638,0.1593892,1.022184,0.06182674,-0.08009124,0.6255671,-0.07573296,-0.223405,0.9663319,0.03545434,-0.2083511,0.4504173,0.1584466,0.05504227,0.4481094,0.1944957,-0.2195837,0.04870379,-0.0114974,0.1301325,0.04574251,0.04058195
0.0110881,0,0,0,-0.3509036,1.020654,0.144261,0.1806849,1.017415,0.2353621,0.1593342,1.031651,0.06014017,-0.0807777,0.6345057,-0.07653189,-0.2233741,0.9763307,0.03447875,-0.2077117,0.4522623,0.1568562,0.05493534,0.4500334,0.192891,-0.2196729,0.04868722,-0.01152099,0.1302076,0.04579735,0.04055316
0.0110767,0,0,0,-0.3502533,1.032268,0.1427352,0.1808699,1.027887,0.2339666,0.1596248,1.041775,0.05785802,-0.08144814,0.6441337,-0.07733946,-0.222208,0.9858444,0.03374917,-0.2072375,0.4540217,0.1553838,0.05512702,0.4523035,0.1909004,-0.2200218,0.04872596,-0.01169991,0.1303112,0.04585302,0.0405173
0.0109722,0,0,0,-0.349319,1.042972,0.1414415,0.1811998,1.038879,0.2326846,0.159849,1.051989,0.05687587,-0.08213866,0.6539286,-0.0780905,-0.2215452,0.9959022,0.03308783,-0.2066234,0.4558555,0.1536069,0.05559051,0.4541587,0.1892139,-0.2201206,0.04871595,-0.01176335,0.1305317,0.04595542,0.04028969
0.0112517,0,0,0,-0.3487987,1.053983,0.140325,0.1813809,1.049599,0.231111,0.160155,1.062217,0.05474683,-0.08282739,0.6639569,-0.07876586,-0.2213626,1.006262,0.03220684,-0.2061946,0.4577199,0.1516164,0.05594915,0.4563293,0.1871988,-0.2203584,0.04858685,-0.01187894,0.1307759,0.04587448,0.04037088
0.0114553,0,0,0,-0.3483472,1.065122,0.1393392,0.1820907,1.06081,0.2298114,0.1603835,1.072648,0.0541398,-0.08350235,0.6740217,-0.0794057,-0.2211901,1.016873,0.03129957,-0.2058194,0.4595582,0.1497303,0.05607259,0.4586412,0.184857,-0.2203759,0.04856157,-0.01191396,0.1310051,0.0459404,0.04029646
0.0106058,0,0,0,-0.34813,1.076463,0.1388966,0.182666,1.072029,0.2283155,0.1608033,1.084098,0.05166272,-0.08411616,0.6844996,-0.07978232,-0.2201056,1.027543,0.0302388,-0.2055122,0.4614427,0.1474994,0.05664402,0.4609938,0.1826341,-0.2205399,0.04850566,-0.01187195,0.1312897,0.04596484,0.04039593
0.0113618,0,0,0,-0.3478307,1.0876,0.1380272,0.1833393,1.08323,0.2268979,0.160656,1.094845,0.05098056,-0.08472282,0.6950372,-0.08031567,-0.2215186,1.041625,0.02910281,-0.2052203,0.4633306,0.1454537,0.05748218,0.4631982,0.1801257,-0.2208284,0.0486275,-0.01193221,0.1314753,0.04603004,0.040349
0.0108506,0,0,0,-0.3478002,1.099789,0.1375822,0.1840304,1.094999,0.2253602,0.160504,1.106901,0.04822475,-0.08524144,0.7059255,-0.080663,-0.2213613,1.052669,0.02807045,-0.2048676,0.4652257,0.1429984,0.05825216,0.4653103,0.1777341,-0.2209376,0.04862463,-0.01196366,0.1317531,0.04610038,0.04028076
0.0112132,0,0,0,-0.3477696,1.1116,0.1370171,0.1846189,1.106773,0.2239069,0.1604317,1.117891,0.047503,-0.08577728,0.7166897,-0.08104463,-0.2221359,1.066387,0.02719588,-0.2042409,0.4671423,0.1405695,0.05909157,0.4674637,0.1751765,-0.2210509,0.0486362,-0.01199713,0.132016,0.04616797,0.04022549
0.0113013,0,0,0,-0.3478618,1.123404,0.1366727,0.1850029,1.118304,0.2224028,0.1604769,1.129295,0.04533793,-0.08622754,0.7275674,-0.08096746,-0.2220072,1.078094,0.0262003,-0.2036773,0.4690334,0.1377805,0.05986929,0.4698581,0.1724139,-0.2211248,0.04860449,-0.01203856,0.132294,0.04598641,0.04008018
0.0109359,0,0,0,-0.3472688,1.134589,0.1360717,0.1852348,1.13003,0.2207644,0.1611423,1.140805,0.04297232,-0.08654559,0.7384889,-0.08099736,-0.2228844,1.09123,0.02588056,-0.2030011,0.4709909,0.1349425,0.06067777,0.4720403,0.1693705,-0.2211798,0.04871702,-0.01214775,0.1325336,0.04577339,0.03991079
0.0112638,0,0,0,-0.3470838,1.146089,0.1354245,0.1855201,1.142227,0.2189386,0.1611759,1.1523,0.04103291,-0.08683354,0.7492676,-0.08089843,-0.2227195,1.102556,0.02489036,-0.2023025,0.4729416,0.1320157,0.06135321,0.4742043,0.1664249,-0.2212598,0.04871392,-0.01218624,0.1327457,0.0458169,0.03982975
0.0132179,0,0,0,-0.3464552,1.156968,0.1348873,0.1856427,1.154245,0.2171288,0.161452,1.162151,0.03911153,-0.08714485,0.7600297,-0.08071024,-0.2226098,1.114246,0.02401629,-0.2010792,0.4748905,0.1288418,0.06208479,0.4765199,0.1632162,-0.2207818,0.04641247,-0.01195294,0.1325619,0.04540753,0.03965824
0.0088786,0,0,0,-0.3459791,1.168894,0.1341386,0.1856473,1.165957,0.2151289,0.1614364,1.174122,0.03640196,-0.0874781,0.7707392,-0.08050809,-0.2220312,1.126171,0.02346099,-0.200004,0.4769838,0.1255223,0.06256741,0.4786769,0.1600652,-0.2208697,0.04630399,-0.01196519,0.1327673,0.04551935,0.03964043
0.0111554,0,0,0,-0.34554,1.180239,0.1333058,0.18597,1.177948,0.2131731,0.1614298,1.185446,0.03440385,-0.08764565,0.7813027,-0.0798279,-0.2219291,1.137674,0.02263275,-0.1988952,0.4791727,0.1219221,0.06307358,0.4808984,0.156425,-0.2204505,0.04693353,-0.01241247,0.1328222,0.04565287,0.03947688
0.0110294,0,0,0,-0.3449152,1.191504,0.1326467,0.1860333,1.189493,0.2109182,0.161397,1.196726,0.03244665,-0.08790618,0.7918351,-0.07929851,-0.221897,1.149449,0.02195552,-0.1975703,0.4813457,0.1183813,0.06371939,0.483827,0.1525482,-0.2204654,0.04756987,-0.01250269,0.1329173,0.04570389,0.03938594
0.0109563,0,0,0,-0.3444148,1.202608,0.131663,0.1862741,1.201109,0.2084621,0.1614252,1.208154,0.02998231,-0.08817315,0.8021702,-0.0787905,-0.2218257,1.160739,0.02113107,-0.1962723,0.4835092,0.1146542,0.06398028,0.4861193,0.148967,-0.2204599,0.04755819,-0.01255511,0.1332843,0.04564524,0.03926135
0.0112971,0,0,0,-0.3442546,1.21423,0.1305295,0.1865948,1.212451,0.2061867,0.16135,1.219238,0.02805819,-0.08843648,0.8124541,-0.07807826,-0.2220874,1.172571,0.01972811,-0.1948061,0.4853721,0.1110835,0.06389433,0.4887317,0.1449201,-0.220676,0.04855466,-0.01247244,0.133401,0.04565358,0.03919278
0.0108948,0,0,0,-0.3438554,1.225161,0.1295118,0.1869009,1.223721,0.2040295,0.1610362,1.229985,0.02631365,-0.08871037,0.8225352,-0.07722395,-0.2218496,1.183581,0.01879196,-0.1933044,0.4874763,0.1072609,0.06401157,0.4909532,0.1409731,-0.220607,0.04857147,-0.01249675,0.1335877,0.04568267,0.03913971
0.011259,0,0,0,-0.3434799,1.235459,0.1284091,0.1873365,1.234844,0.2019379,0.1607378,1.241192,0.02427902,-0.08889246,0.8325552,-0.07599381,-0.2217604,1.194353,0.01781025,-0.1915477,0.489615,0.1032666,0.0639053,0.4933444,0.1368335,-0.2204503,0.04848444,-0.01238068,0.1336483,0.04570401,0.03911883
0.0115999,0,0,0,-0.3430759,1.246521,0.1272946,0.188565,1.246243,0.2002076,0.162607,1.252244,0.02492924,-0.08923584,0.8424587,-0.07489365,-0.2227046,1.206139,0.01667277,-0.1897854,0.4917384,0.09924702,0.06345928,0.4956375,0.1325842,-0.2203603,0.04848218,-0.01234987,0.133745,0.04572403,0.03913351
0.0104499,0,0,0,-0.3427582,1.256715,0.1261654,0.1893216,1.257035,0.198028,0.1626387,1.26294,0.02266806,-0.08960503,0.8521087,-0.0736637,-0.2226928,1.216396,0.01568833,-0.1884183,0.4958947,0.09445362,0.06313211,0.4977303,0.1283725,-0.2207252,0.04946899,-0.01233741,0.1337506,0.04583001,0.03910092
0.0113862,0,0,0,-0.3425811,1.267046,0.125077,0.1900619,1.267349,0.1960658,0.1625918,1.27314,0.02099787,-0.08997923,0.8616453,-0.07233504,-0.2227513,1.226904,0.01481076,-0.1870403,0.4978245,0.09071925,0.06252986,0.4995521,0.1240614,-0.2208232,0.04981863,-0.01227079,0.1337674,0.04583132,0.03908317
0.0109437,0,0,0,-0.342416,1.276462,0.1236667,0.1904147,1.277528,0.1939584,0.1625611,1.28319,0.01935886,-0.09023803,0.8710395,-0.07092295,-0.2226648,1.23667,0.01382563,-0.1851108,0.4995947,0.08635825,0.06279051,0.5019662,0.1187147,-0.2207898,0.04986143,-0.01228737,0.1337747,0.04590797,0.03898375
0.011083,0,0,0,-0.3422881,1.286416,0.122234,0.1911448,1.286856,0.1922486,0.163246,1.292696,0.0171608,-0.09055668,0.8800386,-0.06935871,-0.2224172,1.246433,0.01285442,-0.183771,0.5011585,0.0820756,0.06206667,0.5037397,0.1139008,-0.2206298,0.04977715,-0.01235573,0.1337394,0.04593456,0.0389374
0.0110039,0,0,0,-0.3420883,1.295514,0.1208205,0.1915761,1.296604,0.190079,0.1630861,1.302171,0.01545058,-0.09081542,0.8887622,-0.06770194,-0.2222699,1.255971,0.01184081,-0.1818234,0.5028028,0.07740291,0.06068856,0.5059782,0.1097688,-0.2205154,0.0497812,-0.01229762,0.1337444,0.0460757,0.03906849
0.0113089,0,0,0,-0.3418923,1.304502,0.1195742,0.1921788,1.305602,0.1884992,0.1631036,1.311316,0.0139678,-0.09106421,0.8974507,-0.06609563,-0.2226104,1.265365,0.011035,-0.1800247,0.5044258,0.07256023,0.05961841,0.5074335,0.1048371,-0.2207859,0.05030966,-0.01229789,0.1336295,0.0460825,0.03904765
