Head.x,Head.y,Head.z,LeftHand.x,LeftHand.y,LeftHand.z,RightHand.x,RightHand.y,RightHand.z,LeftShoulder.x,LeftShoulder.y,LeftShoulder.z,RightShoulder.x,RightShoulder.y,RightShoulder.z,Waist.x,Waist.y,Waist.z,LeftKnee.x,LeftKnee.y,LeftKnee.z,RightKnee.x,RightKnee.y,RightKnee.z,LeftFoot.x,LeftFoot.y,LeftFoot.z,RightFoot.x,RightFoot.y,RightFoot.z
0.0112076,0,0,0,-0.3379868,1.160159,0.1457007,0.1839812,1.15299,0.2347706,0.145445,1.166519,0.08543409,0,0,0,-0.2370386,1.136419,0.06731982,-0.3344975,0.4750237,0.1217437,0.2052098,0.4488628,0.2119704,-0.2921581,0.05057716,-0.015559,0.2071063,0.04638672,0.05465615
0.0112547,0,0,0,-0.3382299,1.149514,0.1463778,0.1834123,1.141643,0.2350678,0.1452256,1.155653,0.08644925,0,0,0,-0.2371416,1.125485,0.06824868,-0.3398505,0.4731194,0.1237101,0.2091967,0.4491923,0.2163512,-0.292287,0.0505693,-0.01548949,0.2070253,0.04629183,0.05483724
0.0109679,0,0,0,-0.338182,1.138716,0.1473519,0.1823015,1.13074,0.2346808,0.1450116,1.14485,0.08747431,0,0,0,-0.2370269,1.113644,0.06913093,-0.3437561,0.4715952,0.1249704,0.2114919,0.4467931,0.2191036,-0.2923878,0.05046189,-0.01528506,0.2069989,0.04635131,0.05508775
0.0112492,0,0,0,-0.3385956,1.127791,0.148526,0.1822479,1.119763,0.2352215,0.1449464,1.134016,0.08838903,0,0,0,-0.2370376,1.102629,0.06998755,-0.3460448,0.4705133,0.1267428,0.2143273,0.4451821,0.2219136,-0.2923077,0.05045545,-0.01511294,0.2071469,0.04639518,0.05555276
0.0108941,0,0,0,-0.3385143,1.117362,0.1491942,0.1816215,1.110064,0.2360013,0.1467701,1.124693,0.0894581,0,0,0,-0.2366964,1.090801,0.07061446,-0.348691,0.4686836,0.1283596,0.217174,0.4425249,0.2252483,-0.2923576,0.05046308,-0.01493777,0.2069353,0.0465014,0.05582989
0.0116246,0,0,0,-0.3383099,1.106971,0.1499145,0.1817332,1.099238,0.236517,0.1468936,1.113696,0.09056646,0,0,0,-0.2364743,1.079552,0.07128679,-0.351065,0.467136,0.1296153,0.2193829,0.4407268,0.227799,-0.2924317,0.05044091,-0.01487196,0.2067991,0.04648519,0.05597622
0.0105957,0,0,0,-0.3381793,1.096416,0.1505096,0.1824393,1.08854,0.237318,0.1465657,1.10243,0.09173705,0,0,0,-0.2357783,1.068101,0.07207264,-0.3538781,0.4650553,0.1303703,0.2210712,0.4388803,0.2287934,-0.2925959,0.05034626,-0.01491677,0.2066217,0.04647899,0.05608201
0.0116096,0,0,0,-0.3375117,1.086313,0.1510584,0.1842018,1.078421,0.237734,0.1467029,1.091414,0.09323444,0,0,0,-0.2356256,1.057059,0.07264163,-0.3565664,0.4632994,0.1316617,0.2230611,0.4363563,0.2309818,-0.2925704,0.05026996,-0.01477777,0.2064578,0.04649353,0.05621361
0.0113678,0,0,0,-0.3372636,1.07605,0.1518314,0.185104,1.067941,0.2382949,0.1472146,1.081601,0.09496745,0,0,0,-0.2351983,1.046339,0.07342902,-0.3585235,0.4616872,0.1327627,0.2246352,0.4347582,0.2328593,-0.2925161,0.05025864,-0.01459171,0.2064121,0.04645491,0.05631227
0.0127183,0,0,0,-0.3365965,1.066085,0.1525334,0.1884071,1.059534,0.2392451,0.1484647,1.072343,0.09649079,0,0,0,-0.2351986,1.03604,0.07405591,-0.3592007,0.459782,0.13366,0.2255279,0.4331223,0.2344611,-0.2923275,0.05018663,-0.01448823,0.2063687,0.04651535,0.05628485
0.0088854,0,0,0,-0.3359753,1.056237,0.1532119,0.189349,1.049239,0.2399622,0.1486267,1.062122,0.09781155,0,0,0,-0.2337133,1.023956,0.07497716,-0.3594956,0.4586499,0.1351266,0.2259386,0.4314495,0.2360168,-0.2923921,0.05006361,-0.01420641,0.2062377,0.04654574,0.05635692
0.0109364,0,0,0,-0.3354293,1.04649,0.1538937,0.1914665,1.041372,0.2419698,0.1489491,1.052644,0.09872789,0,0,0,-0.2331257,1.01283,0.07581871,-0.3602057,0.4563773,0.13595,0.2260678,0.4303819,0.2370801,-0.2923533,0.05001259,-0.01393742,0.2061681,0.04657233,0.05643295
0.0112372,0,0,0,-0.3353022,1.037034,0.1545238,0.1925408,1.031719,0.2431234,0.149123,1.042788,0.1001664,0,0,0,-0.233029,1.002787,0.07658873,-0.3602594,0.4555101,0.1372364,0.2258707,0.4296317,0.238014,-0.292319,0.05005252,-0.01357473,0.2060959,0.04658127,0.05656824
0.0110936,0,0,0,-0.3350059,1.027928,0.1549961,0.196675,1.024287,0.2443428,0.1493064,1.033167,0.1017985,0,0,0,-0.2328201,0.9921795,0.07752296,-0.3603365,0.4536953,0.1383349,0.2258603,0.4285662,0.238643,-0.2923244,0.04996228,-0.01293609,0.2060098,0.04667199,0.05666316
0.0111671,0,0,0,-0.3347327,1.018697,0.1553512,0.1995315,1.017859,0.246476,0.1495309,1.023626,0.103488,0,0,0,-0.2326521,0.9822692,0.07845391,-0.3593609,0.4530985,0.1391509,0.2252091,0.4277632,0.2391611,-0.2920632,0.04996181,-0.01246679,0.2058219,0.04671645,0.0568781
0.0112295,0,0,0,-0.3345129,1.00947,0.1556241,0.2006513,1.008525,0.2481147,0.149518,1.015396,0.1052991,0,0,0,-0.232186,0.9716171,0.07949112,-0.3586221,0.4521402,0.1398141,0.2253256,0.4273493,0.2400889,-0.2916984,0.05000687,-0.01227084,0.2058737,0.04671681,0.05691503
0.0108059,0,0,0,-0.3343792,1.00028,0.1558661,0.2028534,1.001357,0.2500608,0.149739,1.006165,0.1069625,0,0,0,-0.2320219,0.9620454,0.08056036,-0.3572486,0.4511439,0.1406787,0.2245993,0.4264008,0.2409373,-0.2914776,0.05001843,-0.01226986,0.2057926,0.04661095,0.05710069
0.0113745,0,0,0,-0.3348786,0.9915887,0.1561539,0.2032937,0.9924785,0.2515457,0.1499906,0.9972098,0.1087055,0,0,0,-0.231319,0.9515834,0.08188038,-0.355598,0.4508237,0.141711,0.2238873,0.4257805,0.2414731,-0.291254,0.04999149,-0.01243371,0.2054934,0.04666948,0.05733451
0.0109311,0,0,0,-0.334951,0.9827408,0.1565667,0.2035626,0.9836322,0.2533053,0.1502057,0.9887081,0.1104003,0,0,0,-0.2300619,0.9412749,0.08311635,-0.3540955,0.4497437,0.1427143,0.2227287,0.4253526,0.2419029,-0.2910126,0.04997337,-0.01240962,0.2053456,0.04646099,0.05732797
0.0112819,0,0,0,-0.3354678,0.9744892,0.1569032,0.2038056,0.9748579,0.2548293,0.1503833,0.9801558,0.1121064,0,0,0,-0.2298203,0.9320301,0.08412534,-0.3519369,0.4487802,0.1437446,0.2211484,0.4248433,0.2420989,-0.2910103,0.04997647,-0.01240492,0.2052572,0.04645026,0.05737235
0.0110955,0,0,0,-0.3356992,0.9658821,0.15748,0.2034063,0.96562,0.2559351,0.1513445,0.9726325,0.1131186,0,0,0,-0.2293845,0.9227902,0.08509987,-0.3505608,0.4483835,0.1445848,0.219811,0.4242913,0.2425371,-0.2908924,0.04993641,-0.01232549,0.2051066,0.0465672,0.05722588
0.0110179,0,0,0,-0.3365238,0.9582233,0.1582198,0.2027147,0.9575683,0.257608,0.1515611,0.9645746,0.1146861,0,0,0,-0.2292404,0.9141266,0.08596189,-0.3483132,0.4479946,0.1455585,0.2184866,0.4239273,0.2422469,-0.2909438,0.04995,-0.01230778,0.2050784,0.0465591,0.05716313
0.0111134,0,0,0,-0.3372227,0.9504485,0.158776,0.2021527,0.9490841,0.259047,0.1508008,0.9562134,0.1161045,0,0,0,-0.2282374,0.9043645,0.08724329,-0.3453667,0.4475937,0.146032,0.2169514,0.4231354,0.242464,-0.2907755,0.04997504,-0.01237653,0.205262,0.04674315,0.05708415
0.0111462,0,0,0,-0.3376315,0.9427347,0.1598066,0.2013488,0.9412143,0.2605699,0.1509655,0.9485052,0.1175333,0,0,0,-0.2279574,0.8962588,0.08786937,-0.3432299,0.4470929,0.1464521,0.2151142,0.4226573,0.2428855,-0.2907007,0.05008256,-0.01228379,0.2053635,0.04686761,0.05718445
0.0113378,0,0,0,-0.3381224,0.935148,0.1605913,0.2007334,0.9343563,0.2625659,0.1491386,0.9393237,0.1178888,0,0,0,-0.2269977,0.8871585,0.08888646,-0.3410167,0.4464613,0.1467256,0.2130272,0.4225824,0.2429416,-0.2903948,0.05008495,-0.01223752,0.205274,0.04688931,0.05723976
0.0108101,0,0,0,-0.3382688,0.9275458,0.1614352,0.1998957,0.9266078,0.2638939,0.1498539,0.932824,0.1189187,0,0,0,-0.2266953,0.8794477,0.08942599,-0.3392469,0.4458051,0.1470006,0.2112558,0.4222382,0.242927,-0.2901829,0.04999471,-0.012268,0.2051994,0.04689944,0.05721216
0.0109765,0,0,0,-0.3387125,0.920442,0.1619335,0.1991174,0.9197655,0.2652579,0.1501059,0.9258976,0.1199373,0,0,0,-0.2259763,0.8707678,0.09034581,-0.3379865,0.4452376,0.1472803,0.2097096,0.4217975,0.2425808,-0.2901279,0.05014515,-0.01236184,0.2050927,0.04692733,0.05718143
0.0112023,0,0,0,-0.338644,0.9132752,0.1625271,0.1983011,0.9131153,0.2660721,0.1504318,0.9192041,0.1208552,0,0,0,-0.2257031,0.8630941,0.09088892,-0.3359762,0.4444908,0.1473449,0.2080165,0.4212352,0.2422493,-0.2900295,0.05010903,-0.01235122,0.2050099,0.0469321,0.05721568
0.0132496,0,0,0,-0.3390039,0.9071769,0.1630472,0.1973866,0.9064332,0.2670122,0.150682,0.9128089,0.1217662,0,0,0,-0.2258694,0.856699,0.09164128,-0.3346261,0.4441375,0.1470908,0.2068196,0.4208367,0.2419621,-0.2899917,0.0500648,-0.01241368,0.2047388,0.04695094,0.05719147
0.0088321,0,0,0,-0.3389352,0.9007227,0.163442,0.1965204,0.8994049,0.2683656,0.1507559,0.9062624,0.1228124,0,0,0,-0.2259674,0.8493594,0.09217306,-0.3330162,0.4437853,0.1470684,0.2049791,0.4203085,0.2418002,-0.2900188,0.04983974,-0.01254118,0.2046449,0.04693556,0.05717408
0.0113831,0,0,0,-0.3385555,0.8944438,0.1636691,0.1956629,0.8935424,0.2692719,0.151041,0.900663,0.1232912,0,0,0,-0.2257016,0.8426671,0.09277577,-0.3317767,0.4432571,0.1469306,0.2036812,0.419968,0.2416104,-0.289799,0.04980624,-0.01255776,0.2045998,0.04692781,0.05713527
0.0109611,0,0,0,-0.3386429,0.8881818,0.1639466,0.1953728,0.8883646,0.2702645,0.1494215,0.8933608,0.1232685,0,0,0,-0.2259484,0.8361189,0.09357195,-0.3304218,0.4430248,0.1468553,0.2020214,0.4193159,0.2414919,-0.2897387,0.04975343,-0.01259723,0.2045109,0.04593956,0.05702014
0.0111341,0,0,0,-0.3383902,0.8826146,0.1639035,0.1946157,0.8832347,0.2708794,0.1497113,0.8882016,0.1234143,0,0,0,-0.2256753,0.8301817,0.09395722,-0.3293765,0.4428264,0.1467164,0.2007386,0.4188195,0.2412454,-0.2896093,0.04973602,-0.01257553,0.2043158,0.04585648,0.05700132
0.0113675,0,0,0,-0.3387081,0.8778799,0.1638089,0.1916038,0.8761259,0.2698077,0.1502396,0.883335,0.1234824,0,0,0,-0.2255607,0.8240719,0.09461387,-0.3283377,0.4423945,0.1465186,0.1994494,0.4182903,0.2406077,-0.2894938,0.04978967,-0.01255837,0.2038429,0.04510999,0.0568769
0.0107563,0,0,0,-0.3384952,0.8730938,0.1637585,0.1902408,0.8701168,0.2701932,0.1507145,0.8796284,0.1235157,0,0,0,-0.2254247,0.8185887,0.09478433,-0.3272411,0.4420612,0.1463197,0.1979083,0.4175993,0.2400439,-0.2894782,0.04986036,-0.01249788,0.2036645,0.04508638,0.05691903
0.0111887,0,0,0,-0.3385264,0.868305,0.1637101,0.1895472,0.8659042,0.2702202,0.1510217,0.8752183,0.1236646,0,0,0,-0.2255377,0.8137826,0.09482832,-0.3260762,0.4417448,0.146032,0.1963996,0.417536,0.2393886,-0.289199,0.0499028,-0.01249448,0.2034575,0.04500592,0.05690619
0.0110489,0,0,0,-0.3382404,0.8643361,0.1636924,0.1888408,0.8617727,0.2700812,0.149855,0.8703699,0.1233715,0,0,0,-0.2253378,0.8088235,0.09485792,-0.324865,0.4412187,0.1458435,0.1947451,0.4174376,0.2387696,-0.2889171,0.04984748,-0.01246587,0.2032889,0.04492414,0.05685209
0.0109968,0,0,0,-0.3379189,0.8608691,0.1636344,0.1885592,0.8586555,0.2699677,0.1501355,0.8671109,0.1234399,0,0,0,-0.2247151,0.8046863,0.09476502,-0.3237993,0.4409637,0.1456427,0.1935235,0.4178245,0.238141,-0.2886344,0.04984403,-0.0123858,0.2031781,0.04484761,0.05681915
0.0111591,0,0,0,-0.3377167,0.8573169,0.1635681,0.1887657,0.8554978,0.2707437,0.1507695,0.8642547,0.1232593,0,0,0,-0.224131,0.8006911,0.09474719,-0.3226135,0.4408774,0.145301,0.1922985,0.417918,0.2375839,-0.2885334,0.04974592,-0.01242203,0.2022837,0.04390764,0.0564683
0.0111506,0,0,0,-0.3373548,0.854946,0.1639261,0.1889388,0.8535537,0.2706823,0.1511986,0.8621941,0.1230907,0,0,0,-0.2237828,0.7978274,0.09446221,-0.3213277,0.4410241,0.1450652,0.1908607,0.4179388,0.2370188,-0.2883872,0.04971159,-0.01231645,0.2021162,0.04380369,0.0563241
0.0111234,0,0,0,-0.3373389,0.8526657,0.1642276,0.189181,0.8520476,0.2707278,0.1513175,0.8606457,0.1224188,0,0,0,-0.2231436,0.7946078,0.09468662,-0.3200817,0.4408612,0.1448315,0.1895933,0.4182826,0.2361783,-0.2882511,0.04972064,-0.01226713,0.2016389,0.04276919,0.05607205
0.0112699,0,0,0,-0.3371217,0.8517382,0.1648984,0.1888489,0.8509768,0.2700693,0.1516481,0.8600808,0.1220502,0,0,0,-0.2228914,0.7938937,0.09428754,-0.319003,0.4410363,0.1446791,0.1882409,0.4187078,0.2354514,-0.2880574,0.04967999,-0.01221644,0.2015269,0.04266787,0.05605592
0.0110378,0,0,0,-0.3372387,0.8514861,0.1656426,0.1891788,0.8504977,0.2702003,0.151735,0.8599643,0.1213524,0,0,0,-0.2233086,0.7932317,0.09411001,-0.3183558,0.4411438,0.1445515,0.1868035,0.4194047,0.2347207,-0.2880186,0.04967761,-0.0123408,0.2016335,0.04314506,0.0561294
0.0113107,0,0,0,-0.3373042,0.8525302,0.1666175,0.189983,0.8524195,0.2705591,0.1520868,0.8602844,0.1208948,0,0,0,-0.2231254,0.7929718,0.093743,-0.3175649,0.4415579,0.1443154,0.1855109,0.4200872,0.2339031,-0.2877846,0.04965377,-0.01225083,0.2012691,0.04289341,0.05614346
0.0108919,0,0,0,-0.3375198,0.8545269,0.1677049,0.1907238,0.8547887,0.2707941,0.1512991,0.861996,0.1198669,0,0,0,-0.2228283,0.7943113,0.09348662,-0.3169438,0.4421686,0.1440316,0.1842422,0.4210793,0.2328963,-0.2877701,0.04965544,-0.01225401,0.2011704,0.04282999,0.05611241
0.0109837,0,0,0,-0.3376215,0.8566778,0.168728,0.1918947,0.8571727,0.2708651,0.1511707,0.8633795,0.1192911,0,0,0,-0.2226224,0.79574,0.09308366,-0.316248,0.4428761,0.143762,0.1833412,0.4217469,0.2321723,-0.2878886,0.04974711,-0.01229115,0.2012488,0.04322231,0.05609201
0.0112385,0,0,0,-0.3379172,0.8611729,0.1696333,0.1928366,0.86146,0.270791,0.1515042,0.8666073,0.1186962,0,0,0,-0.2218488,0.7978668,0.09333014,-0.3157939,0.4436764,0.1433793,0.1828024,0.4232645,0.2317051,-0.2878323,0.04974055,-0.01228287,0.2012878,0.04317343,0.05602394
0.0132905,0,0,0,-0.3382406,0.8664148,0.1705742,0.1925917,0.8641625,0.2697663,0.1519334,0.8702214,0.1179402,0,0,0,-0.2215259,0.8020303,0.09316234,-0.3151991,0.4442488,0.1431831,0.1816387,0.4239407,0.2309835,-0.2878724,0.04991364,-0.01248554,0.2012658,0.04327178,0.05604774
0.0089824,0,0,0,-0.337902,0.8727251,0.1712706,0.1934233,0.870195,0.2691647,0.1522569,0.8755236,0.1169675,0,0,0,-0.2210839,0.8066669,0.09321445,-0.3148682,0.4452065,0.1430805,0.1806059,0.4250915,0.2302468,-0.287994,0.04992712,-0.01250902,0.2012066,0.04324925,0.05606348
0.0113211,0,0,0,-0.3379285,0.8782202,0.1717367,0.1937796,0.8767465,0.2679582,0.1526864,0.8809267,0.1157951,0,0,0,-0.2200505,0.8113233,0.09344223,-0.3142534,0.4460852,0.142969,0.1792319,0.4260826,0.2295495,-0.2877906,0.04990804,-0.01240994,0.2016339,0.0437243,0.05621045
0.0108309,0,0,0,-0.3368974,0.8860704,0.1719849,0.194288,0.8844656,0.2667949,0.1529885,0.8861498,0.1148193,0,0,0,-0.2201227,0.8177745,0.09343583,-0.313534,0.4470335,0.1429176,0.1781778,0.4272877,0.2288709,-0.2877648,0.04994643,-0.01244502,0.2016744,0.04370236,0.05622909
0.0110608,0,0,0,-0.3355412,0.8951913,0.1719101,0.1947181,0.8925626,0.2655647,0.1517064,0.8924888,0.1134221,0,0,0,-0.2214395,0.8269709,0.09316275,-0.3127232,0.4480934,0.1429058,0.1772781,0.4291358,0.2281376,-0.287793,0.05010319,-0.01249541,0.201973,0.04424882,0.05625546
0.0110948,0,0,0,-0.3346039,0.9022681,0.172233,0.1947449,0.9008848,0.2633507,0.1518555,0.8990939,0.1124637,0,0,0,-0.2214578,0.8340163,0.09305859,-0.3118111,0.4494011,0.1429393,0.1764216,0.4305848,0.2271717,-0.2880003,0.04999483,-0.01247637,0.2019597,0.04427707,0.05624338
0.0111561,0,0,0,-0.3338541,0.9126557,0.1720502,0.19526,0.9095529,0.2616742,0.151843,0.9058685,0.1111232,0,0,0,-0.2206604,0.8421896,0.09343741,-0.3106117,0.4507245,0.142795,0.1755043,0.4319738,0.2259194,-0.2880383,0.0500176,-0.01251676,0.2020234,0.04463387,0.05633852
0.0111174,0,0,0,-0.3321867,0.92324,0.1719334,0.195414,0.9179144,0.2594062,0.1517829,0.9140145,0.1103984,0,0,0,-0.2204825,0.8502459,0.09319622,-0.3095227,0.4520581,0.1426686,0.17458,0.4335995,0.2249039,-0.2881491,0.05019057,-0.01244129,0.2022733,0.04520512,0.05644153
0.0110341,0,0,0,-0.3304448,0.9331149,0.1715002,0.1959307,0.9290344,0.2570039,0.1517553,0.9223928,0.1091741,0,0,0,-0.2195108,0.8583944,0.09326311,-0.3087149,0.4533091,0.1424477,0.1739239,0.4350467,0.2238753,-0.2881428,0.05023706,-0.01239935,0.202386,0.04524803,0.05646382
0.0111729,0,0,0,-0.3291755,0.9437877,0.1710303,0.1963006,0.9383469,0.2550694,0.1512197,0.9303793,0.1079284,0,0,0,-0.2184501,0.8669,0.09311331,-0.3080848,0.4545491,0.1422071,0.173026,0.4368134,0.2226652,-0.288262,0.05030107,-0.01262419,0.2026998,0.04571319,0.05652155
0.0111709,0,0,0,-0.3277059,0.9542379,0.1706565,0.1970279,0.9491686,0.2530303,0.1513881,0.939306,0.1067997,0,0,0,-0.2183136,0.876007,0.09285204,-0.3073643,0.4559765,0.1417494,0.1724468,0.4386911,0.2209274,-0.2883601,0.05031288,-0.01274514,0.2027702,0.04576838,0.05649847
0.0109492,0,0,0,-0.3261057,0.9651799,0.1700382,0.1968028,0.9592178,0.2502544,0.1510511,0.9480909,0.1053966,0,0,0,-0.2179598,0.8864517,0.0931327,-0.3069166,0.4573894,0.1415933,0.1718487,0.4405197,0.2197756,-0.288634,0.05038798,-0.01284503,0.2026541,0.04530871,0.05650415
0.0110749,0,0,0,-0.3247017,0.9755656,0.1697092,0.1978527,0.9705101,0.2483174,0.1511262,0.9577142,0.1041958,0,0,0,-0.2178375,0.8966403,0.09291958,-0.3061855,0.4589775,0.1410789,0.1716796,0.442468,0.2179161,-0.2887226,0.05040419,-0.01284424,0.2026868,0.04535496,0.05646793
0.0111686,0,0,0,-0.3233882,0.9880882,0.1687592,0.1985145,0.9818305,0.2460076,0.1514874,0.9684134,0.1027583,0,0,0,-0.2187959,0.9097492,0.09213698,-0.305368,0.460547,0.1404369,0.1716732,0.4444448,0.2163417,-0.2889071,0.05020225,-0.01277598,0.2026969,0.04471636,0.05624306
0.0118931,0,0,0,-0.322196,0.9991385,0.168236,0.1983684,0.9918809,0.2434464,0.1498701,0.9784778,0.1010622,0,0,0,-0.2229161,0.9264513,0.09101742,-0.3046458,0.46226,0.1395691,0.171878,0.446352,0.2143247,-0.2889918,0.05018401,-0.01283166,0.2027881,0.04479885,0.05617156
0.0103423,0,0,0,-0.3214508,1.010625,0.1674235,0.1996186,1.003241,0.2418447,0.1498743,0.9877256,0.1000851,0,0,0,-0.2228162,0.9365886,0.09044049,-0.3040517,0.4636946,0.138964,0.1721144,0.4480274,0.2124964,-0.2890656,0.05018187,-0.01285914,0.2028614,0.04482996,0.05611289
0.0112523,0,0,0,-0.3205599,1.021661,0.1668051,0.2009024,1.014979,0.2405608,0.1507881,0.9996523,0.09917703,0,0,0,-0.2309004,0.96294,0.08776023,-0.3035718,0.4650688,0.1380711,0.1716723,0.449641,0.2106583,-0.289168,0.0501616,-0.01287157,0.2028958,0.04495585,0.05616559
0.0111646,0,0,0,-0.3201422,1.033187,0.1659256,0.2020095,1.026435,0.2393627,0.1509221,1.010044,0.09797487,0,0,0,-0.2309278,0.9745073,0.08693213,-0.3030871,0.4665056,0.1370096,0.1718157,0.451385,0.2086723,-0.2891947,0.05017054,-0.01290597,0.2030352,0.04497242,0.05609097
0.0109411,0,0,0,-0.319804,1.044701,0.1650276,0.2025964,1.037155,0.2375172,0.1495436,1.020432,0.09638751,0,0,0,-0.2321444,0.9852069,0.08725408,-0.3024287,0.4680086,0.1360683,0.1720907,0.4533304,0.2066723,-0.2892428,0.05017412,-0.01293067,0.202965,0.04460847,0.05575565
0.0133916,0,0,0,-0.3194453,1.056097,0.1640625,0.2033579,1.048638,0.2364556,0.1496856,1.031595,0.09484685,0,0,0,-0.2323993,0.9972199,0.08641871,-0.3017211,0.4695387,0.1348476,0.1721124,0.4549967,0.2045298,-0.2892739,0.05017292,-0.012932,0.2029971,0.04464531,0.05571454
0.0087917,0,0,0,-0.3191695,1.067379,0.1629708,0.2039134,1.060167,0.2348316,0.1492087,1.040844,0.09292468,0,0,0,-0.2328614,1.00828,0.08584832,-0.3012226,0.4710839,0.1337279,0.1724434,0.4567187,0.2024574,-0.2893478,0.05020046,-0.01288901,0.2037223,0.04602849,0.05597588
0.0112441,0,0,0,-0.3192166,1.078694,0.1616822,0.204397,1.071466,0.23366,0.1494108,1.052028,0.09138577,0,0,0,-0.233047,1.020281,0.08490897,-0.3003664,0.4726647,0.1322066,0.1723362,0.4582129,0.2002094,-0.2894004,0.05024111,-0.01288151,0.2038831,0.04604888,0.0558777
0.0110048,0,0,0,-0.3192312,1.0906,0.1604121,0.2045844,1.082678,0.2324079,0.1496136,1.062593,0.08990618,0,0,0,-0.2320451,1.029523,0.08370244,-0.2990984,0.4734902,0.130714,0.1724119,0.4599435,0.1980492,-0.2895527,0.05026174,-0.01299563,0.2044432,0.04720509,0.05590771
0.011367,0,0,0,-0.3178231,1.099593,0.1593847,0.20424,1.093553,0.2305776,0.1498844,1.073977,0.08840203,0,0,0,-0.2326431,1.041692,0.08222172,-0.2984415,0.4756548,0.1289988,0.1721008,0.4613262,0.1955962,-0.2895976,0.05029869,-0.01302578,0.204596,0.04728079,0.05581259
0.0108434,0,0,0,-0.3172821,1.110574,0.1585476,0.2043932,1.104906,0.2292924,0.1498995,1.085009,0.08671802,0,0,0,-0.2327457,1.053007,0.08112523,-0.297325,0.4772577,0.1270658,0.1715648,0.4629601,0.1930478,-0.2897342,0.05030012,-0.01305846,0.2048548,0.04759955,0.05586521
0.0110226,0,0,0,-0.3171506,1.121517,0.1572031,0.204291,1.116176,0.2278872,0.150178,1.096127,0.08524645,0,0,0,-0.2334673,1.065281,0.07997485,-0.2965691,0.4791604,0.1252464,0.1714705,0.464424,0.1903044,-0.2898336,0.05001259,-0.01303232,0.2050135,0.04770339,0.05577065
0.011442,0,0,0,-0.3167683,1.132683,0.1557997,0.204595,1.127635,0.2265235,0.1504129,1.107493,0.0837215,0,0,0,-0.2336141,1.077258,0.07878643,-0.2952403,0.4808589,0.1226716,0.1708128,0.4656665,0.1874242,-0.2898874,0.0500195,-0.01305439,0.2051373,0.04752338,0.05573579
0.0108011,0,0,0,-0.3165426,1.143417,0.1544872,0.2051385,1.139571,0.2245501,0.1518633,1.121047,0.08238465,0,0,0,-0.2320635,1.088363,0.07871533,-0.2941219,0.482838,0.1203134,0.1699967,0.4673927,0.1847761,-0.2895138,0.05022454,-0.01330945,0.2053515,0.04769802,0.05565244
0.0111562,0,0,0,-0.3163447,1.154333,0.1532166,0.2039627,1.149122,0.2225164,0.1520746,1.132277,0.08087016,0,0,0,-0.2321552,1.100048,0.07767568,-0.2927411,0.4846655,0.1175924,0.1693141,0.4687314,0.1818264,-0.2894809,0.05026948,-0.0133499,0.2054718,0.04779422,0.05560443
0.0110216,0,0,0,-0.3183048,1.168698,0.1511705,0.2043944,1.160443,0.2210874,0.1521737,1.143394,0.0794496,0,0,0,-0.2330228,1.112717,0.07629334,-0.2913435,0.4867045,0.1150753,0.1690858,0.4698806,0.17993,-0.2894244,0.05064535,-0.01343469,0.2054614,0.0475837,0.0554275
0.0111535,0,0,0,-0.3188004,1.180109,0.1498365,0.2044068,1.170846,0.2193519,0.1523529,1.154222,0.07804538,0,0,0,-0.2331377,1.12402,0.07513959,-0.2898117,0.4886315,0.1121004,0.1683053,0.471274,0.1768881,-0.2894654,0.05073559,-0.01352869,0.2055874,0.04766607,0.05531881
0.0115549,0,0,0,-0.3188332,1.191261,0.1482324,0.2042817,1.181204,0.2179589,0.1526828,1.166748,0.07653585,0,0,0,-0.2318875,1.134092,0.0738985,-0.2883005,0.4905908,0.1090633,0.1680515,0.4721507,0.1745787,-0.2894786,0.05066729,-0.01348053,0.2057875,0.04812074,0.05511529
0.0106475,0,0,0,-0.3188253,1.202068,0.1468342,0.2033451,1.190521,0.215962,0.1527836,1.177354,0.07510056,0,0,0,-0.2319095,1.144799,0.07245226,-0.2868069,0.492577,0.1058501,0.1670893,0.4737242,0.1713543,-0.2894399,0.05072665,-0.01352337,0.2059084,0.04820991,0.05501339
0.0112685,0,0,0,-0.3188522,1.212598,0.1453233,0.2037064,1.201131,0.2145448,0.152351,1.186401,0.07319367,0,0,0,-0.2319573,1.155756,0.07104232,-0.2853385,0.4944471,0.1026137,0.1659415,0.4755422,0.1683107,-0.2893496,0.0507586,-0.01352049,0.206219,0.04791319,0.05493153
0.0109104,0,0,0,-0.3187675,1.222921,0.1437007,0.2038551,1.21191,0.213009,0.1530328,1.197843,0.0713348,0,0,0,-0.2325404,1.167037,0.06949305,-0.2837773,0.4962833,0.09962299,0.1649128,0.4771308,0.1652976,-0.2894133,0.05089474,-0.01354799,0.2062276,0.04809666,0.05476879
0.0112724,0,0,0,-0.3186764,1.233079,0.1421888,0.2042875,1.222497,0.2116138,0.1531963,1.208332,0.0697527,0,0,0,-0.2326356,1.177674,0.06776669,-0.2821937,0.4980375,0.09618539,0.1634653,0.4786733,0.1613466,-0.2895057,0.05093312,-0.0136199,0.2063052,0.0481708,0.05471578
0.0109774,0,0,0,-0.3185548,1.243453,0.1406189,0.2014137,1.229952,0.2093633,0.152446,1.217842,0.06787384,0,0,0,-0.2314255,1.186922,0.06645846,-0.2805051,0.4997833,0.09286446,0.1624258,0.4797207,0.158269,-0.2895904,0.05113566,-0.01382645,0.2066519,0.0487169,0.05472006
